kernel,config,latency,lut,dsp,ff,II,IL
gemm,C_1_1_C_2_8_B_2_2_B_1_8_A_2_8__lp5_p_8_f,269.0,930.0,5.0,1311.0,32.0,39.0
gemm,C_1_1_C_2_8_B_2_2_B_1_16_A_2_16__lp5_p_16_f,269.0,1266.0,5.0,1983.0,64.0,71.0
gemm,C_1_1_C_2_8_B_2_1_B_1_64_A_2_64__lp3_n_1_f_lp4_p_1_f_lp5_p_64_f,4362.0,31646.0,512.0,42743.0,1.0,264.0
gemm,C_1_1_C_2_8_B_2_1_B_1_64_A_2_64__lp4_p_1_f_lp5_p_64_f,333.0,25219.0,320.0,34331.0,1.0,261.0
gemm,C_1_1_C_2_8_B_2_2_B_1_64_A_2_64__lp3_n_1_f_lp4_p_2_f_lp5_p_64_f,2314.0,54001.0,832.0,71634.0,1.0,264.0
gemm,C_1_1_C_2_8_B_2_2_B_1_64_A_2_64__lp4_p_2_f_lp5_p_64_f,301.0,47575.0,640.0,63225.0,1.0,261.0
gemm,C_1_1_C_2_16_B_2_1_B_1_1_A_2_1__lp5_p_1_f,207.0,713.0,5.0,801.0,3.0,12.0
gemm,C_1_1_C_2_16_B_2_1_B_1_2_A_2_2__lp5_p_2_f,269.0,680.0,5.0,864.0,8.0,15.0
gemm,C_1_1_C_2_16_B_2_1_B_1_4_A_2_4__lp5_p_4_f,269.0,766.0,5.0,1032.0,16.0,23.0
gemm,C_1_1_C_2_16_B_2_1_B_1_8_A_2_8__lp5_p_8_f,269.0,880.0,5.0,1368.0,32.0,39.0
gemm,C_1_1_C_2_16_B_2_1_B_1_16_A_2_16__lp5_p_16_f,269.0,1144.0,5.0,2040.0,64.0,71.0
gemm,C_1_1_C_2_16_B_2_2_B_1_1_A_2_1__lp5_p_1_f,207.0,721.0,5.0,813.0,3.0,12.0
gemm,C_1_1_C_2_16_B_2_2_B_1_2_A_2_2__lp5_p_2_f,269.0,697.0,5.0,864.0,8.0,15.0
gemm,C_1_1_C_2_16_B_2_2_B_1_4_A_2_4__lp5_p_4_f,269.0,801.0,5.0,1032.0,16.0,23.0
gemm,C_1_1_C_2_16_B_2_2_B_1_8_A_2_8__lp5_p_8_f,269.0,951.0,5.0,1368.0,32.0,39.0
gemm,C_1_1_C_2_16_B_2_2_B_1_16_A_2_16__lp5_p_16_f,269.0,1287.0,5.0,2040.0,64.0,71.0
gemm,C_1_1_C_2_16_B_2_1_B_1_64_A_2_64__lp3_n_1_f_lp4_p_1_f_lp5_p_64_f,4362.0,31924.0,512.0,43311.0,1.0,264.0
gemm,C_1_1_C_2_16_B_2_1_B_1_64_A_2_64__lp4_p_1_f_lp5_p_64_f,333.0,25497.0,320.0,34900.0,1.0,261.0
gemm,C_1_1_C_2_16_B_2_2_B_1_64_A_2_64__lp3_n_1_f_lp4_p_2_f_lp5_p_64_f,2314.0,54313.0,832.0,72202.0,1.0,264.0
gemm,C_1_1_C_2_16_B_2_2_B_1_64_A_2_64__lp4_p_2_f_lp5_p_64_f,301.0,47887.0,640.0,63794.0,1.0,261.0
gemm,C_1_2_C_2_1_B_2_1_B_1_1_A_2_1__lp5_p_1_f,207.0,660.0,5.0,692.0,3.0,12.0
gemm,C_1_2_C_2_1_B_2_1_B_1_2_A_2_2__lp5_p_2_f,269.0,627.0,5.0,747.0,8.0,15.0
gemm,C_1_2_C_2_1_B_2_1_B_1_4_A_2_4__lp5_p_4_f,269.0,713.0,5.0,922.0,16.0,23.0
gemm,C_1_2_C_2_1_B_2_1_B_1_8_A_2_8__lp5_p_8_f,269.0,827.0,5.0,1258.0,32.0,39.0
gemm,C_1_2_C_2_1_B_2_1_B_1_16_A_2_16__lp5_p_16_f,269.0,1091.0,5.0,1930.0,64.0,71.0
gemm,C_1_2_C_2_2_B_2_2_B_1_1_A_2_1__lp5_p_1_f,207.0,685.0,5.0,722.0,3.0,12.0
gemm,C_1_2_C_2_1_B_2_2_B_1_1_A_2_1__lp5_p_1_f,207.0,668.0,5.0,704.0,3.0,12.0
gemm,C_1_2_C_2_2_B_2_2_B_1_2_A_2_2__lp5_p_2_f,269.0,661.0,5.0,776.0,8.0,15.0
gemm,C_1_2_C_2_1_B_2_2_B_1_2_A_2_2__lp5_p_2_f,269.0,644.0,5.0,758.0,8.0,15.0
gemm,C_1_2_C_2_2_B_2_2_B_1_4_A_2_4__lp5_p_4_f,269.0,765.0,5.0,940.0,16.0,23.0
gemm,C_1_2_C_2_1_B_2_2_B_1_4_A_2_4__lp5_p_4_f,269.0,748.0,5.0,922.0,16.0,23.0
gemm,C_1_2_C_2_2_B_2_2_B_1_8_A_2_8__lp5_p_8_f,269.0,915.0,5.0,1276.0,32.0,39.0
gemm,C_1_2_C_2_1_B_2_2_B_1_8_A_2_8__lp5_p_8_f,269.0,898.0,5.0,1258.0,32.0,39.0
gemm,C_1_1_C_2_1_B_2_1_B_1_1_A_2_1__lp5_p_1_f,207.0,652.0,5.0,681.0,3.0,12.0
gemm,C_1_2_C_2_2_B_2_2_B_1_16_A_2_16__lp5_p_16_f,269.0,1251.0,5.0,1948.0,64.0,71.0
gemm,C_1_2_C_2_1_B_2_2_B_1_16_A_2_16__lp5_p_16_f,269.0,1234.0,5.0,1930.0,64.0,71.0
gemm,C_1_2_C_2_1_B_2_1_B_1_64_A_2_64__lp3_n_1_f_lp4_p_1_f_lp5_p_64_f,4362.0,31438.0,512.0,42314.0,1.0,264.0
gemm,C_1_2_C_2_1_B_2_1_B_1_64_A_2_64__lp4_p_1_f_lp5_p_64_f,333.0,24979.0,320.0,33842.0,1.0,261.0
gemm,C_1_2_C_2_2_B_2_2_B_1_64_A_2_64__lp3_n_1_f_lp4_p_2_f_lp5_p_64_f,2314.0,53785.0,832.0,71276.0,1.0,264.0
gemm,C_1_2_C_2_2_B_2_2_B_1_64_A_2_64__lp4_p_2_f_lp5_p_64_f,301.0,47359.0,640.0,62871.0,1.0,261.0
gemm,C_1_2_C_2_1_B_2_2_B_1_64_A_2_64__lp3_n_1_f_lp4_p_2_f_lp5_p_64_f,4363.0,36937.0,416.0,52238.0,2.0,266.0
gemm,C_1_2_C_2_1_B_2_2_B_1_64_A_2_64__lp4_p_2_f_lp5_p_64_f,334.0,32706.0,320.0,47844.0,2.0,263.0
gemm,C_1_2_C_2_2_B_2_1_B_1_1_A_2_1__lp5_p_1_f,207.0,677.0,5.0,711.0,3.0,12.0
gemm,C_1_1_C_2_1_B_2_1_B_1_2_A_2_2__lp5_p_2_f,269.0,619.0,5.0,744.0,8.0,15.0
gemm,C_1_2_C_2_2_B_2_1_B_1_2_A_2_2__lp5_p_2_f,269.0,644.0,5.0,766.0,8.0,15.0
gemm,C_1_2_C_2_2_B_2_1_B_1_4_A_2_4__lp5_p_4_f,269.0,730.0,5.0,941.0,16.0,23.0
gemm,C_1_2_C_2_2_B_2_1_B_1_8_A_2_8__lp5_p_8_f,269.0,844.0,5.0,1277.0,32.0,39.0
gemm,C_1_2_C_2_2_B_2_1_B_1_16_A_2_16__lp5_p_16_f,269.0,1108.0,5.0,1949.0,64.0,71.0
gemm,C_1_2_C_2_2_B_2_1_B_1_64_A_2_64__lp3_n_1_f_lp4_p_1_f_lp5_p_64_f,4362.0,31534.0,512.0,42519.0,1.0,264.0
gemm,C_1_2_C_2_2_B_2_1_B_1_64_A_2_64__lp4_p_1_f_lp5_p_64_f,333.0,25075.0,320.0,34042.0,1.0,261.0
gemm,C_1_1_C_2_1_B_2_1_B_1_4_A_2_4__lp5_p_4_f,269.0,705.0,5.0,912.0,16.0,23.0
gemm,C_1_2_C_2_4_B_2_1_B_1_1_A_2_1__lp5_p_1_f,207.0,698.0,5.0,744.0,3.0,12.0
gemm,C_1_2_C_2_4_B_2_1_B_1_2_A_2_2__lp5_p_2_f,269.0,665.0,5.0,799.0,8.0,15.0
gemm,C_1_2_C_2_4_B_2_1_B_1_4_A_2_4__lp5_p_4_f,269.0,751.0,5.0,974.0,16.0,23.0
gemm,C_1_2_C_2_4_B_2_1_B_1_8_A_2_8__lp5_p_8_f,269.0,865.0,5.0,1310.0,32.0,39.0
gemm,C_1_2_C_2_4_B_2_1_B_1_16_A_2_16__lp5_p_16_f,269.0,1129.0,5.0,1982.0,64.0,71.0
gemm,C_1_2_C_2_4_B_2_2_B_1_1_A_2_1__lp5_p_1_f,207.0,706.0,5.0,756.0,3.0,12.0
gemm,C_1_1_C_2_1_B_2_1_B_1_8_A_2_8__lp5_p_8_f,269.0,819.0,5.0,1248.0,32.0,39.0
gemm,C_1_2_C_2_4_B_2_2_B_1_2_A_2_2__lp5_p_2_f,269.0,682.0,5.0,810.0,8.0,15.0
gemm,C_1_2_C_2_4_B_2_2_B_1_4_A_2_4__lp5_p_4_f,269.0,786.0,5.0,974.0,16.0,23.0
gemm,C_1_2_C_2_4_B_2_2_B_1_8_A_2_8__lp5_p_8_f,269.0,936.0,5.0,1310.0,32.0,39.0
gemm,C_1_2_C_2_4_B_2_2_B_1_16_A_2_16__lp5_p_16_f,269.0,1272.0,5.0,1982.0,64.0,71.0
gemm,C_1_2_C_2_4_B_2_1_B_1_64_A_2_64__lp3_n_1_f_lp4_p_1_f_lp5_p_64_f,4362.0,31684.0,512.0,42807.0,1.0,264.0
gemm,C_1_2_C_2_4_B_2_1_B_1_64_A_2_64__lp4_p_1_f_lp5_p_64_f,333.0,25225.0,320.0,34331.0,1.0,261.0
gemm,C_1_2_C_2_4_B_2_2_B_1_64_A_2_64__lp3_n_1_f_lp4_p_2_f_lp5_p_64_f,2314.0,54073.0,832.0,71763.0,1.0,264.0
gemm,C_1_2_C_2_4_B_2_2_B_1_64_A_2_64__lp4_p_2_f_lp5_p_64_f,301.0,47615.0,640.0,63290.0,1.0,261.0
gemm,C_1_1_C_2_1_B_2_1_B_1_16_A_2_16__lp5_p_16_f,269.0,1083.0,5.0,1920.0,64.0,71.0
gemm,C_1_2_C_2_8_B_2_1_B_1_1_A_2_1__lp5_p_1_f,207.0,743.0,5.0,801.0,3.0,12.0
gemm,C_1_2_C_2_8_B_2_1_B_1_2_A_2_2__lp5_p_2_f,269.0,710.0,5.0,856.0,8.0,15.0
gemm,C_1_2_C_2_8_B_2_1_B_1_4_A_2_4__lp5_p_4_f,269.0,796.0,5.0,1031.0,16.0,23.0
gemm,C_1_2_C_2_8_B_2_1_B_1_8_A_2_8__lp5_p_8_f,269.0,910.0,5.0,1367.0,32.0,39.0
gemm,C_1_2_C_2_8_B_2_1_B_1_16_A_2_16__lp5_p_16_f,269.0,1174.0,5.0,2039.0,64.0,71.0
gemm,C_1_1_C_2_2_B_2_2_B_1_1_A_2_1__lp5_p_1_f,207.0,668.0,5.0,703.0,3.0,12.0
gemm,C_1_2_C_2_8_B_2_2_B_1_1_A_2_1__lp5_p_1_f,207.0,751.0,5.0,813.0,3.0,12.0
gemm,C_1_2_C_2_8_B_2_2_B_1_2_A_2_2__lp5_p_2_f,269.0,727.0,5.0,867.0,8.0,15.0
gemm,C_1_2_C_2_8_B_2_2_B_1_4_A_2_4__lp5_p_4_f,269.0,831.0,5.0,1031.0,16.0,23.0
gemm,C_1_2_C_2_8_B_2_2_B_1_8_A_2_8__lp5_p_8_f,269.0,981.0,5.0,1367.0,32.0,39.0
gemm,C_1_2_C_2_8_B_2_2_B_1_16_A_2_16__lp5_p_16_f,269.0,1317.0,5.0,2039.0,64.0,71.0
gemm,C_1_2_C_2_8_B_2_1_B_1_64_A_2_64__lp3_n_1_f_lp4_p_1_f_lp5_p_64_f,4362.0,31986.0,512.0,43375.0,1.0,264.0
gemm,C_1_2_C_2_8_B_2_1_B_1_64_A_2_64__lp4_p_1_f_lp5_p_64_f,333.0,25527.0,320.0,34900.0,1.0,261.0
gemm,C_1_2_C_2_8_B_2_2_B_1_64_A_2_64__lp3_n_1_f_lp4_p_2_f_lp5_p_64_f,2314.0,54381.0,832.0,72266.0,1.0,264.0
gemm,C_1_2_C_2_8_B_2_2_B_1_64_A_2_64__lp4_p_2_f_lp5_p_64_f,301.0,47923.0,640.0,63794.0,1.0,261.0
gemm,C_1_1_C_2_1_B_2_2_B_1_1_A_2_1__lp5_p_1_f,207.0,660.0,5.0,693.0,3.0,12.0
gemm,C_1_2_C_2_16_B_2_1_B_1_1_A_2_1__lp5_p_1_f,207.0,786.0,5.0,898.0,3.0,12.0
gemm,C_1_2_C_2_16_B_2_1_B_1_2_A_2_2__lp5_p_2_f,269.0,753.0,5.0,953.0,8.0,15.0
gemm,C_1_2_C_2_16_B_2_1_B_1_4_A_2_4__lp5_p_4_f,269.0,839.0,5.0,1128.0,16.0,23.0
gemm,C_1_2_C_2_16_B_2_1_B_1_8_A_2_8__lp5_p_8_f,269.0,953.0,5.0,1464.0,32.0,39.0
gemm,C_1_1_C_2_2_B_2_2_B_1_2_A_2_2__lp5_p_2_f,269.0,644.0,5.0,754.0,8.0,15.0
gemm,C_1_2_C_2_16_B_2_1_B_1_16_A_2_16__lp5_p_16_f,269.0,1217.0,5.0,2136.0,64.0,71.0
gemm,C_1_2_C_2_16_B_2_2_B_1_1_A_2_1__lp5_p_1_f,207.0,794.0,5.0,910.0,3.0,12.0
gemm,C_1_2_C_2_16_B_2_2_B_1_2_A_2_2__lp5_p_2_f,269.0,770.0,5.0,964.0,8.0,15.0
gemm,C_1_2_C_2_16_B_2_2_B_1_4_A_2_4__lp5_p_4_f,269.0,874.0,5.0,1128.0,16.0,23.0
gemm,C_1_2_C_2_16_B_2_2_B_1_8_A_2_8__lp5_p_8_f,269.0,1024.0,5.0,1464.0,32.0,39.0
gemm,C_1_2_C_2_16_B_2_2_B_1_16_A_2_16__lp5_p_16_f,269.0,1360.0,5.0,2136.0,64.0,71.0
gemm,C_1_2_C_2_16_B_2_1_B_1_64_A_2_64__lp3_n_1_f_lp4_p_1_f_lp5_p_64_f,4362.0,32542.0,512.0,44495.0,1.0,264.0
gemm,C_1_2_C_2_16_B_2_1_B_1_64_A_2_64__lp4_p_1_f_lp5_p_64_f,333.0,26083.0,320.0,36021.0,1.0,261.0
gemm,C_1_2_C_2_16_B_2_2_B_1_64_A_2_64__lp3_n_1_f_lp4_p_2_f_lp5_p_64_f,2314.0,55005.0,832.0,73386.0,1.0,264.0
gemm,C_1_1_C_2_1_B_2_2_B_1_2_A_2_2__lp5_p_2_f,269.0,636.0,5.0,744.0,8.0,15.0
gemm,C_1_2_C_2_16_B_2_2_B_1_64_A_2_64__lp4_p_2_f_lp5_p_64_f,301.0,48547.0,640.0,64915.0,1.0,261.0
gemm,C_1_1_C_2_1__lp1_n_1_f_lp2_p_1_f,4103.0,359.0,3.0,309.0,1.0,5.0
gemm,C_1_1_C_2_1__lp2_p_1_f,71.0,263.0,3.0,295.0,1.0,5.0
gemm,C_1_1_C_2_2__lp1_n_1_f_lp2_p_1_f,4103.0,413.0,3.0,448.0,1.0,5.0
gemm,C_1_1_C_2_2__lp2_p_1_f,71.0,317.0,3.0,434.0,1.0,5.0
gemm,C_1_1_C_2_2__lp1_n_1_f_lp2_p_2_f,2055.0,495.0,6.0,574.0,1.0,5.0
gemm,C_1_1_C_2_2__lp2_p_2_f,39.0,400.0,6.0,561.0,1.0,5.0
gemm,C_1_1_C_2_1__lp1_n_1_f_lp2_p_2_f,4103.0,491.0,3.0,395.0,2.0,6.0
gemm,C_1_1_C_2_1__lp2_p_2_f,71.0,396.0,3.0,376.0,2.0,6.0
gemm,C_1_1_C_2_4__lp1_n_1_f_lp2_p_4_f,1031.0,828.0,12.0,1103.0,1.0,5.0
gemm,C_1_1_C_2_4__lp2_p_4_f,23.0,734.0,12.0,1091.0,1.0,5.0
gemm,C_1_1_C_2_1__lp1_n_1_f_lp2_p_4_f,4103.0,489.0,3.0,330.0,4.0,8.0
gemm,C_1_1_C_2_1__lp2_p_4_f,71.0,395.0,3.0,312.0,4.0,8.0
gemm,C_1_1_C_2_2__lp1_n_1_f_lp2_p_4_f,2061.0,848.0,6.0,929.0,2.0,12.0
gemm,C_1_1_C_2_2__lp2_p_4_f,45.0,722.0,6.0,847.0,2.0,12.0
gemm,C_1_1_C_2_8__lp1_n_1_f_lp2_p_8_f,519.0,1494.0,24.0,2158.0,1.0,5.0
gemm,C_1_1_C_2_8__lp2_p_8_f,15.0,1402.0,24.0,2147.0,1.0,5.0
gemm,C_1_1_C_2_1__lp1_n_1_f_lp2_p_8_f,4103.0,617.0,3.0,327.0,8.0,12.0
gemm,C_1_1_C_2_1__lp2_p_8_f,71.0,525.0,3.0,310.0,8.0,12.0
gemm,C_1_1_C_2_2__lp1_n_1_f_lp2_p_8_f,2071.0,836.0,6.0,792.0,4.0,24.0
gemm,C_1_1_C_2_2__lp2_p_8_f,55.0,712.0,6.0,711.0,4.0,24.0
gemm,C_1_1_C_2_16__lp1_n_1_f_lp2_p_16_f,263.0,2829.0,48.0,4261.0,1.0,5.0
gemm,C_1_1_C_2_16__lp2_p_16_f,11.0,2738.0,48.0,4251.0,1.0,5.0
gemm,C_1_1_C_2_1__lp1_n_1_f_lp2_p_16_f,4103.0,824.0,3.0,410.0,16.0,20.0
gemm,C_1_1_C_2_1__lp2_p_16_f,71.0,733.0,3.0,394.0,16.0,20.0
gemm,C_1_1_C_2_2__lp1_n_1_f_lp2_p_16_f,2091.0,1062.0,6.0,787.0,8.0,48.0
gemm,C_1_1_C_2_2__lp2_p_16_f,75.0,939.0,6.0,707.0,8.0,48.0
gemm,C_1_2_C_2_1__lp2_p_1_f,71.0,303.0,3.0,370.0,1.0,5.0
gemm,C_1_2_C_2_2__lp2_p_1_f,71.0,399.0,3.0,581.0,1.0,5.0
gemm,C_1_2_C_2_2__lp2_p_2_f,39.0,482.0,6.0,708.0,1.0,5.0
gemm,C_1_1_C_2_2_B_2_2_B_1_4_A_2_4__lp5_p_4_f,269.0,748.0,5.0,922.0,16.0,23.0
gemm,C_1_2_C_2_1__lp2_p_2_f,71.0,519.0,3.0,593.0,2.0,6.0
gemm,C_1_2_C_2_4__lp2_p_4_f,23.0,898.0,12.0,1380.0,1.0,5.0
gemm,C_1_2_C_2_1__lp2_p_4_f,71.0,508.0,3.0,518.0,4.0,8.0
gemm,C_1_2_C_2_2__lp2_p_4_f,45.0,970.0,6.0,1271.0,2.0,12.0
gemm,C_1_2_C_2_8__lp2_p_8_f,15.0,1730.0,24.0,2716.0,1.0,5.0
gemm,C_1_2_C_2_1__lp2_p_8_f,71.0,743.0,3.0,640.0,8.0,12.0
gemm,C_1_2_C_2_2__lp2_p_8_f,55.0,940.0,6.0,1229.0,4.0,24.0
gemm,C_1_2_C_2_16__lp2_p_16_f,11.0,3394.0,48.0,5372.0,1.0,5.0
gemm,C_1_2_C_2_1__lp2_p_16_f,71.0,1119.0,3.0,1040.0,16.0,20.0
gemm,C_1_2_C_2_2__lp2_p_16_f,75.0,1377.0,6.0,1729.0,8.0,48.0
gemm,C_1_1_C_2_1_B_2_2_B_1_4_A_2_4__lp5_p_4_f,269.0,740.0,5.0,912.0,16.0,23.0
gemm,C_1_1_C_2_64__lp1_p_1_f_lp2_p_64_f,71.0,10765.0,192.0,16789.0,1.0,5.0
gemm,C_1_1_C_2_1__lp1_p_1_f_lp2_p_64_f,4103.0,2406.0,3.0,660.0,64.0,68.0
gemm,C_1_1_C_2_2__lp1_p_1_f_lp2_p_64_f,2055.0,2074.0,6.0,820.0,32.0,36.0
gemm,C_1_1_C_2_64_B_2_1_B_1_1_A_2_1__lp5_p_1_f,207.0,906.0,5.0,1059.0,3.0,12.0
gemm,C_1_1_C_2_64_B_2_1_B_1_2_A_2_2__lp5_p_2_f,269.0,873.0,5.0,1110.0,8.0,15.0
gemm,C_1_1_C_2_64_B_2_1_B_1_4_A_2_4__lp5_p_4_f,269.0,959.0,5.0,1278.0,16.0,23.0
gemm,C_1_1_C_2_2_B_2_2_B_1_8_A_2_8__lp5_p_8_f,269.0,898.0,5.0,1258.0,32.0,39.0
gemm,C_1_1_C_2_64_B_2_1_B_1_8_A_2_8__lp5_p_8_f,269.0,1073.0,5.0,1614.0,32.0,39.0
gemm,C_1_1_C_2_64_B_2_1_B_1_16_A_2_16__lp5_p_16_f,269.0,1337.0,5.0,2286.0,64.0,71.0
gemm,C_1_1_C_2_64_B_2_2_B_1_1_A_2_1__lp5_p_1_f,207.0,914.0,5.0,1059.0,3.0,12.0
gemm,C_1_1_C_2_64_B_2_2_B_1_2_A_2_2__lp5_p_2_f,269.0,890.0,5.0,1110.0,8.0,15.0
gemm,C_1_1_C_2_64_B_2_2_B_1_4_A_2_4__lp5_p_4_f,269.0,994.0,5.0,1278.0,16.0,23.0
gemm,C_1_1_C_2_64_B_2_2_B_1_8_A_2_8__lp5_p_8_f,269.0,1144.0,5.0,1614.0,32.0,39.0
gemm,C_1_1_C_2_64_B_2_2_B_1_16_A_2_16__lp5_p_16_f,269.0,1480.0,5.0,2286.0,64.0,71.0
gemm,C_1_1_C_2_64_B_2_1_B_1_64_A_2_64__lp3_n_1_f_lp4_p_1_f_lp5_p_64_f,4362.0,33604.0,512.0,46505.0,1.0,264.0
gemm,C_1_1_C_2_64_B_2_1_B_1_64_A_2_64__lp4_p_1_f_lp5_p_64_f,333.0,27273.0,320.0,38302.0,1.0,261.0
gemm,C_1_1_C_2_1_B_2_2_B_1_8_A_2_8__lp5_p_8_f,269.0,890.0,5.0,1248.0,32.0,39.0
gemm,C_1_1_C_2_64_B_2_2_B_1_64_A_2_64__lp3_n_1_f_lp4_p_2_f_lp5_p_64_f,2314.0,56225.0,832.0,75467.0,1.0,264.0
gemm,C_1_1_C_2_64_B_2_2_B_1_64_A_2_64__lp4_p_2_f_lp5_p_64_f,301.0,49863.0,640.0,67196.0,1.0,261.0
gemm,C_1_2_C_2_64__lp1_p_2_f_lp2_p_64_f,39.0,21442.0,384.0,33429.0,1.0,5.0
gesummv,tmp_1_2_y_1_2__lp3_p_1_f,75.0,675.0,8.0,875.0,1.0,9.0
gesummv,tmp_1_2_y_1_1__lp3_p_1_f,75.0,602.0,8.0,743.0,1.0,9.0
gesummv,tmp_1_1_y_1_2__lp3_p_1_f,75.0,666.0,8.0,875.0,1.0,9.0
gesummv,tmp_1_4_y_1_2__lp3_p_4_f,43.0,1463.0,16.0,1845.0,2.0,10.0
gesummv,tmp_1_2_y_1_4__lp3_p_4_f,43.0,1407.0,16.0,1843.0,2.0,10.0
gesummv,tmp_1_2_y_1_2__lp3_p_4_f,43.0,1491.0,16.0,1781.0,2.0,10.0
gesummv,tmp_1_8_y_1_2__lp3_p_8_f,43.0,1731.0,16.0,2434.0,4.0,12.0
gesummv,tmp_1_2_y_1_8__lp3_p_8_f,43.0,1627.0,16.0,2426.0,4.0,12.0
gesummv,tmp_1_2_y_1_2__lp3_p_8_f,43.0,1783.0,16.0,2242.0,4.0,12.0
gesummv,tmp_1_16_y_1_2__lp3_p_16_f,43.0,1739.0,16.0,2259.0,8.0,16.0
gesummv,tmp_1_2_y_1_16__lp3_p_16_f,43.0,1543.0,16.0,2211.0,8.0,16.0
gesummv,tmp_1_2_y_1_2__lp3_p_16_f,43.0,1837.0,16.0,1811.0,8.0,16.0
gesummv,A_1_1_tmp_1_1_y_1_1_B_1_1_A_2_1_x_1_1_B_2_1__lp2_p_1_f,204.0,600.0,5.0,702.0,3.0,9.0
gesummv,A_1_1_tmp_1_2_y_1_2_B_1_1_A_2_1_x_1_1_B_2_1__lp2_p_1_f,204.0,600.0,5.0,702.0,3.0,9.0
gesummv,A_1_1_tmp_1_2_y_1_1_B_1_1_A_2_1_x_1_1_B_2_1__lp2_p_1_f,204.0,600.0,5.0,702.0,3.0,9.0
gesummv,A_1_1_tmp_1_1_y_1_2_B_1_1_A_2_1_x_1_1_B_2_1__lp2_p_1_f,204.0,600.0,5.0,702.0,3.0,9.0
gesummv,A_1_1_tmp_1_4_y_1_4_B_1_1_A_2_1_x_1_1_B_2_1__lp2_p_1_f,204.0,600.0,5.0,702.0,3.0,9.0
gesummv,A_1_1_tmp_1_4_y_1_1_B_1_1_A_2_1_x_1_1_B_2_1__lp2_p_1_f,204.0,600.0,5.0,702.0,3.0,9.0
gesummv,A_1_1_tmp_1_1_y_1_4_B_1_1_A_2_1_x_1_1_B_2_1__lp2_p_1_f,204.0,600.0,5.0,702.0,3.0,9.0
gesummv,A_1_1_tmp_1_8_y_1_8_B_1_1_A_2_1_x_1_1_B_2_1__lp2_p_1_f,204.0,600.0,5.0,702.0,3.0,9.0
gesummv,A_1_1_tmp_1_8_y_1_1_B_1_1_A_2_1_x_1_1_B_2_1__lp2_p_1_f,204.0,600.0,5.0,702.0,3.0,9.0
gesummv,A_1_1_tmp_1_1_y_1_8_B_1_1_A_2_1_x_1_1_B_2_1__lp2_p_1_f,204.0,600.0,5.0,702.0,3.0,9.0
gesummv,A_1_1_tmp_1_16_y_1_16_B_1_1_A_2_1_x_1_1_B_2_1__lp2_p_1_f,204.0,600.0,5.0,702.0,3.0,9.0
gesummv,A_1_1_tmp_1_16_y_1_1_B_1_1_A_2_1_x_1_1_B_2_1__lp2_p_1_f,204.0,600.0,5.0,702.0,3.0,9.0
gesummv,A_1_1_tmp_1_1_y_1_16_B_1_1_A_2_1_x_1_1_B_2_1__lp2_p_1_f,204.0,600.0,5.0,702.0,3.0,9.0
gesummv,A_1_1_tmp_1_1_y_1_1_B_1_1_A_2_2_x_1_2_B_2_2__lp2_p_2_f,267.0,630.0,5.0,958.0,8.0,13.0
gesummv,A_1_1_tmp_1_2_y_1_2_B_1_1_A_2_2_x_1_2_B_2_2__lp2_p_2_f,267.0,630.0,5.0,958.0,8.0,13.0
gesummv,A_1_1_tmp_1_2_y_1_1_B_1_1_A_2_2_x_1_2_B_2_2__lp2_p_2_f,267.0,630.0,5.0,958.0,8.0,13.0
gesummv,A_1_1_tmp_1_1_y_1_2_B_1_1_A_2_2_x_1_2_B_2_2__lp2_p_2_f,267.0,630.0,5.0,958.0,8.0,13.0
gesummv,A_1_1_tmp_1_4_y_1_4_B_1_1_A_2_2_x_1_2_B_2_2__lp2_p_2_f,267.0,630.0,5.0,958.0,8.0,13.0
gesummv,A_1_1_tmp_1_4_y_1_1_B_1_1_A_2_2_x_1_2_B_2_2__lp2_p_2_f,267.0,630.0,5.0,958.0,8.0,13.0
gesummv,A_1_1_tmp_1_1_y_1_4_B_1_1_A_2_2_x_1_2_B_2_2__lp2_p_2_f,267.0,630.0,5.0,958.0,8.0,13.0
gesummv,A_1_1_tmp_1_8_y_1_8_B_1_1_A_2_2_x_1_2_B_2_2__lp2_p_2_f,267.0,630.0,5.0,958.0,8.0,13.0
gesummv,A_1_1_tmp_1_8_y_1_1_B_1_1_A_2_2_x_1_2_B_2_2__lp2_p_2_f,267.0,630.0,5.0,958.0,8.0,13.0
gesummv,A_1_1_tmp_1_1_y_1_8_B_1_1_A_2_2_x_1_2_B_2_2__lp2_p_2_f,267.0,630.0,5.0,958.0,8.0,13.0
gesummv,A_1_1_tmp_1_16_y_1_16_B_1_1_A_2_2_x_1_2_B_2_2__lp2_p_2_f,267.0,630.0,5.0,958.0,8.0,13.0
gesummv,A_1_1_tmp_1_16_y_1_1_B_1_1_A_2_2_x_1_2_B_2_2__lp2_p_2_f,267.0,630.0,5.0,958.0,8.0,13.0
gesummv,A_1_1_tmp_1_1_y_1_16_B_1_1_A_2_2_x_1_2_B_2_2__lp2_p_2_f,267.0,630.0,5.0,958.0,8.0,13.0
gesummv,A_1_1_tmp_1_1_y_1_1_B_1_1_A_2_4_x_1_4_B_2_4__lp2_p_4_f,267.0,719.0,5.0,1286.0,16.0,21.0
gesummv,A_1_1_tmp_1_2_y_1_2_B_1_1_A_2_4_x_1_4_B_2_4__lp2_p_4_f,267.0,719.0,5.0,1286.0,16.0,21.0
