kernel,config,latency,lut,dsp,ff,II,IL
k3mm,E_2_1_F_2_1_B_2_1_D_2_1_B_1_8_D_1_8_A_2_8_C_2_8_G_2_1_F_1_8__lp1_n_1_n_lp2_n_1_n_lp3_p_8_n_lp4_n_1_n_lp5_n_1_n_lp6_p_8_n,2183429.0,2199.0,5.0,2806.0,32.0,37.0
k3mm,E_2_1_F_2_2_B_2_1_D_2_1_B_1_8_D_1_8_A_2_8_C_2_8_G_2_2_F_1_1__lp1_n_1_n_lp2_n_1_n_lp3_p_8_n_lp4_n_1_f_lp5_n_2_f_lp6_p_1_f,1921157.0,1748.0,5.0,2466.0,32.0,37.0
k3mm,E_2_1_F_2_1_B_2_1_D_2_1_B_1_8_D_1_8_A_2_8_C_2_8_G_2_2_F_1_1__lp1_n_1_n_lp2_n_1_n_lp3_p_8_n_lp4_n_1_f_lp5_n_2_f_lp6_p_1_f,1921157.0,1746.0,5.0,2462.0,32.0,37.0
k3mm,E_2_1_F_2_2_B_2_1_D_2_1_B_1_8_D_1_8_A_2_8_C_2_8_G_2_2_F_1_1__lp1_n_1_n_lp2_n_1_n_lp3_p_8_n_lp4_n_1_n_lp5_n_2_n_lp6_p_1_n,1921285.0,1711.0,5.0,2469.0,32.0,37.0
k3mm,E_2_1_F_2_1_B_2_1_D_2_1_B_1_8_D_1_8_A_2_8_C_2_8_G_2_2_F_1_1__lp1_n_1_n_lp2_n_1_n_lp3_p_8_n_lp4_n_1_n_lp5_n_2_n_lp6_p_1_n,1921285.0,1690.0,5.0,2458.0,32.0,37.0
k3mm,E_2_2_F_2_2_B_2_1_D_2_1_B_1_8_D_1_8_A_2_8_C_2_8_G_2_2_F_1_2__lp1_n_1_n_lp2_n_1_n_lp3_p_8_n_lp4_n_1_f_lp5_n_2_f_lp6_p_2_f,2179205.0,2032.0,5.0,2739.0,32.0,37.0
k3mm,E_2_2_F_2_1_B_2_1_D_2_1_B_1_8_D_1_8_A_2_8_C_2_8_G_2_2_F_1_2__lp1_n_1_n_lp2_n_1_n_lp3_p_8_n_lp4_n_1_f_lp5_n_2_f_lp6_p_2_f,2179205.0,2020.0,5.0,2739.0,32.0,37.0
k3mm,E_2_1_F_2_2_B_2_1_D_2_1_B_1_8_D_1_8_A_2_8_C_2_8_G_2_2_F_1_2__lp1_n_1_n_lp2_n_1_n_lp3_p_8_n_lp4_n_1_f_lp5_n_2_f_lp6_p_2_f,2179205.0,2046.0,5.0,2687.0,32.0,37.0
k3mm,E_2_1_F_2_1_B_2_1_D_2_1_B_1_8_D_1_8_A_2_8_C_2_8_G_2_2_F_1_2__lp1_n_1_n_lp2_n_1_n_lp3_p_8_n_lp4_n_1_f_lp5_n_2_f_lp6_p_2_f,2179205.0,2034.0,5.0,2686.0,32.0,37.0
k3mm,E_2_2_F_2_2_B_2_1_D_2_1_B_1_8_D_1_8_A_2_8_C_2_8_G_2_2_F_1_2__lp1_n_1_n_lp2_n_1_n_lp3_p_8_n_lp4_n_1_n_lp5_n_2_n_lp6_p_2_n,2179333.0,1995.0,5.0,2740.0,32.0,37.0
k3mm,E_2_1_F_2_2_B_2_1_D_2_1_B_1_2_D_1_2_A_2_2_C_2_2_G_2_2_F_1_2__lp1_n_1_f_lp2_n_1_f_lp3_n_2_f_lp4_n_1_f_lp5_n_2_f_lp6_p_2_f,2801797.0,2327.0,16.0,2252.0,26818.0,26818.0
k3mm,E_2_2_F_2_1_B_2_1_D_2_1_B_1_8_D_1_8_A_2_8_C_2_8_G_2_2_F_1_2__lp1_n_1_n_lp2_n_1_n_lp3_p_8_n_lp4_n_1_n_lp5_n_2_n_lp6_p_2_n,2179333.0,1965.0,5.0,2733.0,32.0,37.0
k3mm,E_2_1_F_2_2_B_2_1_D_2_1_B_1_8_D_1_8_A_2_8_C_2_8_G_2_2_F_1_2__lp1_n_1_n_lp2_n_1_n_lp3_p_8_n_lp4_n_1_n_lp5_n_2_n_lp6_p_2_n,2179333.0,2009.0,5.0,2690.0,32.0,37.0
k3mm,E_2_1_F_2_1_B_2_1_D_2_1_B_1_8_D_1_8_A_2_8_C_2_8_G_2_2_F_1_2__lp1_n_1_n_lp2_n_1_n_lp3_p_8_n_lp4_n_1_n_lp5_n_2_n_lp6_p_2_n,2179333.0,1979.0,5.0,2682.0,32.0,37.0
k3mm,E_2_4_F_2_2_B_2_1_D_2_1_B_1_8_D_1_8_A_2_8_C_2_8_G_2_2_F_1_4__lp1_n_1_n_lp2_n_1_n_lp3_p_8_n_lp4_n_1_f_lp5_n_2_f_lp6_p_4_f,2179205.0,2540.0,5.0,3193.0,32.0,37.0
k3mm,E_2_4_F_2_1_B_2_1_D_2_1_B_1_8_D_1_8_A_2_8_C_2_8_G_2_2_F_1_4__lp1_n_1_n_lp2_n_1_n_lp3_p_8_n_lp4_n_1_f_lp5_n_2_f_lp6_p_4_f,2179205.0,2472.0,5.0,3177.0,32.0,37.0
k3mm,E_2_1_F_2_2_B_2_1_D_2_1_B_1_8_D_1_8_A_2_8_C_2_8_G_2_2_F_1_4__lp1_n_1_n_lp2_n_1_n_lp3_p_8_n_lp4_n_1_f_lp5_n_2_f_lp6_p_4_f,2179205.0,2443.0,5.0,2992.0,32.0,37.0
k3mm,E_2_1_F_2_1_B_2_1_D_2_1_B_1_8_D_1_8_A_2_8_C_2_8_G_2_2_F_1_4__lp1_n_1_n_lp2_n_1_n_lp3_p_8_n_lp4_n_1_f_lp5_n_2_f_lp6_p_4_f,2179205.0,2375.0,5.0,2976.0,32.0,37.0
k3mm,E_2_4_F_2_2_B_2_1_D_2_1_B_1_8_D_1_8_A_2_8_C_2_8_G_2_2_F_1_4__lp1_n_1_n_lp2_n_1_n_lp3_p_8_n_lp4_n_1_n_lp5_n_2_n_lp6_p_4_n,2179333.0,2503.0,5.0,3196.0,32.0,37.0
k3mm,E_2_4_F_2_1_B_2_1_D_2_1_B_1_8_D_1_8_A_2_8_C_2_8_G_2_2_F_1_4__lp1_n_1_n_lp2_n_1_n_lp3_p_8_n_lp4_n_1_n_lp5_n_2_n_lp6_p_4_n,2179333.0,2418.0,5.0,3173.0,32.0,37.0
k3mm,E_2_1_F_2_2_B_2_1_D_2_1_B_1_8_D_1_8_A_2_8_C_2_8_G_2_2_F_1_4__lp1_n_1_n_lp2_n_1_n_lp3_p_8_n_lp4_n_1_n_lp5_n_2_n_lp6_p_4_n,2179333.0,2406.0,5.0,2995.0,32.0,37.0
k3mm,E_2_1_F_2_1_B_2_1_D_2_1_B_1_2_D_1_2_A_2_2_C_2_2_G_2_2_F_1_2__lp1_n_1_f_lp2_n_1_f_lp3_n_2_f_lp4_n_1_f_lp5_n_2_f_lp6_p_2_f,2801797.0,2315.0,16.0,2251.0,26818.0,26818.0
k3mm,E_2_1_F_2_1_B_2_1_D_2_1_B_1_8_D_1_8_A_2_8_C_2_8_G_2_2_F_1_4__lp1_n_1_n_lp2_n_1_n_lp3_p_8_n_lp4_n_1_n_lp5_n_2_n_lp6_p_4_n,2179333.0,2321.0,5.0,2972.0,32.0,37.0
k3mm,E_2_8_F_2_2_B_2_1_D_2_1_B_1_8_D_1_8_A_2_8_C_2_8_G_2_2_F_1_8__lp1_n_1_n_lp2_n_1_n_lp3_p_8_n_lp4_n_1_f_lp5_n_2_f_lp6_p_8_f,2179205.0,3554.0,5.0,4013.0,32.0,37.0
k3mm,E_2_8_F_2_1_B_2_1_D_2_1_B_1_8_D_1_8_A_2_8_C_2_8_G_2_2_F_1_8__lp1_n_1_n_lp2_n_1_n_lp3_p_8_n_lp4_n_1_f_lp5_n_2_f_lp6_p_8_f,2179205.0,3376.0,5.0,3972.0,32.0,37.0
k3mm,E_2_1_F_2_2_B_2_1_D_2_1_B_1_8_D_1_8_A_2_8_C_2_8_G_2_2_F_1_8__lp1_n_1_n_lp2_n_1_n_lp3_p_8_n_lp4_n_1_f_lp5_n_2_f_lp6_p_8_f,2179205.0,3232.0,5.0,3526.0,32.0,37.0
k3mm,E_2_1_F_2_1_B_2_1_D_2_1_B_1_8_D_1_8_A_2_8_C_2_8_G_2_2_F_1_8__lp1_n_1_n_lp2_n_1_n_lp3_p_8_n_lp4_n_1_f_lp5_n_2_f_lp6_p_8_f,2179205.0,3054.0,5.0,3485.0,32.0,37.0
k3mm,E_2_8_F_2_2_B_2_1_D_2_1_B_1_8_D_1_8_A_2_8_C_2_8_G_2_2_F_1_8__lp1_n_1_n_lp2_n_1_n_lp3_p_8_n_lp4_n_1_n_lp5_n_2_n_lp6_p_8_n,2179333.0,3517.0,5.0,4016.0,32.0,37.0
k3mm,E_2_8_F_2_1_B_2_1_D_2_1_B_1_8_D_1_8_A_2_8_C_2_8_G_2_2_F_1_8__lp1_n_1_n_lp2_n_1_n_lp3_p_8_n_lp4_n_1_n_lp5_n_2_n_lp6_p_8_n,2179333.0,3323.0,5.0,3968.0,32.0,37.0
k3mm,E_2_1_F_2_2_B_2_1_D_2_1_B_1_8_D_1_8_A_2_8_C_2_8_G_2_2_F_1_8__lp1_n_1_n_lp2_n_1_n_lp3_p_8_n_lp4_n_1_n_lp5_n_2_n_lp6_p_8_n,2179333.0,3195.0,5.0,3529.0,32.0,37.0
k3mm,E_2_1_F_2_1_B_2_1_D_2_1_B_1_8_D_1_8_A_2_8_C_2_8_G_2_2_F_1_8__lp1_n_1_n_lp2_n_1_n_lp3_p_8_n_lp4_n_1_n_lp5_n_2_n_lp6_p_8_n,2179333.0,3001.0,5.0,3481.0,32.0,37.0
k3mm,E_2_64_F_2_1_B_2_1_D_2_1_B_1_8_D_1_8_A_2_8_C_2_8_G_2_1_F_1_64__lp1_n_1_n_lp2_n_1_n_lp3_p_8_n_lp4_n_1_f_lp5_p_1_f_lp6_p_64_f,1098122.0,29802.0,320.0,34197.0,32.0,37.0
k3mm,E_2_2_F_2_2_B_2_1_D_2_1_B_1_2_D_1_2_A_2_2_C_2_2_G_2_2_F_1_2__lp1_n_1_f_lp2_n_1_f_lp3_n_2_f_lp4_n_1_n_lp5_n_2_n_lp6_p_2_n,2801925.0,2276.0,16.0,2305.0,26818.0,26818.0
k3mm,E_2_1_F_2_1_B_2_1_D_2_1_B_1_8_D_1_8_A_2_8_C_2_8_G_2_1_F_1_64__lp1_n_1_n_lp2_n_1_n_lp3_p_8_n_lp4_n_1_f_lp5_p_1_f_lp6_p_64_f,1356110.0,7644.0,5.0,9001.0,32.0,37.0
k3mm,E_2_64_F_2_1_B_2_1_D_2_1_B_1_8_D_1_8_A_2_8_C_2_8_G_2_1_F_1_64__lp1_n_1_n_lp2_n_1_n_lp3_p_8_n_lp4_n_1_n_lp5_p_1_n_lp6_p_64_n,1114821.0,29778.0,320.0,34185.0,32.0,37.0
k3mm,E_2_1_F_2_1_B_2_1_D_2_1_B_1_8_D_1_8_A_2_8_C_2_8_G_2_1_F_1_64__lp1_n_1_n_lp2_n_1_n_lp3_p_8_n_lp4_n_1_n_lp5_p_1_n_lp6_p_64_n,1118853.0,27959.0,320.0,36276.0,32.0,37.0
k3mm,E_2_64_F_2_2_B_2_1_D_2_1_B_1_8_D_1_8_A_2_8_C_2_8_G_2_2_F_1_64__lp1_n_1_n_lp2_n_1_n_lp3_p_8_n_lp4_n_1_f_lp5_p_2_f_lp6_p_64_f,1096074.0,55691.0,640.0,63484.0,32.0,37.0
k3mm,E_2_64_F_2_1_B_2_1_D_2_1_B_1_8_D_1_8_A_2_8_C_2_8_G_2_2_F_1_64__lp1_n_1_n_lp2_n_1_n_lp3_p_8_n_lp4_n_1_f_lp5_p_2_f_lp6_p_64_f,1098122.0,39459.0,320.0,48085.0,32.0,37.0
k3mm,E_2_1_F_2_2_B_2_1_D_2_1_B_1_8_D_1_8_A_2_8_C_2_8_G_2_2_F_1_64__lp1_n_1_n_lp2_n_1_n_lp3_p_8_n_lp4_n_1_f_lp5_p_2_f_lp6_p_64_f,1225038.0,13121.0,10.0,15990.0,32.0,37.0
k3mm,E_2_1_F_2_1_B_2_1_D_2_1_B_1_8_D_1_8_A_2_8_C_2_8_G_2_2_F_1_64__lp1_n_1_n_lp2_n_1_n_lp3_p_8_n_lp4_n_1_f_lp5_p_2_f_lp6_p_64_f,1225038.0,10503.0,10.0,17691.0,32.0,37.0
k3mm,E_2_64_F_2_2_B_2_1_D_2_1_B_1_8_D_1_8_A_2_8_C_2_8_G_2_2_F_1_64__lp1_n_1_n_lp2_n_1_n_lp3_p_8_n_lp4_n_1_n_lp5_p_2_n_lp6_p_64_n,1112773.0,55604.0,640.0,63343.0,32.0,37.0
k3mm,E_2_64_F_2_1_B_2_1_D_2_1_B_1_8_D_1_8_A_2_8_C_2_8_G_2_2_F_1_64__lp1_n_1_n_lp2_n_1_n_lp3_p_8_n_lp4_n_1_n_lp5_p_2_n_lp6_p_64_n,1114821.0,38540.0,320.0,46031.0,32.0,37.0
k3mm,E_2_1_F_2_2_B_2_1_D_2_1_B_1_8_D_1_8_A_2_8_C_2_8_G_2_2_F_1_64__lp1_n_1_n_lp2_n_1_n_lp3_p_8_n_lp4_n_1_n_lp5_p_2_n_lp6_p_64_n,1116805.0,53785.0,640.0,65434.0,32.0,37.0
k3mm,E_2_1_F_2_2_B_2_1_D_2_1_B_1_1_D_1_1_A_2_1_C_2_1_G_2_2_F_1_2__lp1_n_1_f_lp2_n_1_f_lp3_n_1_f_lp4_n_1_f_lp5_n_2_f_lp6_n_2_f,4086021.0,1738.0,10.0,1545.0,37058.0,37058.0
k3mm,E_2_2_F_2_1_B_2_1_D_2_1_B_1_2_D_1_2_A_2_2_C_2_2_G_2_2_F_1_2__lp1_n_1_f_lp2_n_1_f_lp3_n_2_f_lp4_n_1_n_lp5_n_2_n_lp6_p_2_n,2801925.0,2246.0,16.0,2298.0,26818.0,26818.0
k3mm,E_2_1_F_2_1_B_2_1_D_2_1_B_1_8_D_1_8_A_2_8_C_2_8_G_2_2_F_1_64__lp1_n_1_n_lp2_n_1_n_lp3_p_8_n_lp4_n_1_n_lp5_p_2_n_lp6_p_64_n,1118853.0,36721.0,320.0,48122.0,32.0,37.0
k3mm,E_2_2_F_2_2_B_2_2_D_2_2_B_1_1_D_1_1_A_2_1_C_2_1_G_2_1_F_1_1__lp1_n_1_f_lp2_n_2_f_lp3_p_1_f_lp4_n_1_f_lp5_n_1_f_lp6_n_1_f,3203205.0,1599.0,5.0,1349.0,3.0,9.0
k3mm,E_2_2_F_2_1_B_2_2_D_2_2_B_1_1_D_1_1_A_2_1_C_2_1_G_2_1_F_1_1__lp1_n_1_f_lp2_n_2_f_lp3_p_1_f_lp4_n_1_f_lp5_n_1_f_lp6_n_1_f,3203205.0,1630.0,5.0,1357.0,3.0,9.0
k3mm,E_2_1_F_2_2_B_2_2_D_2_2_B_1_1_D_1_1_A_2_1_C_2_1_G_2_1_F_1_1__lp1_n_1_f_lp2_n_2_f_lp3_p_1_f_lp4_n_1_f_lp5_n_1_f_lp6_n_1_f,3203205.0,1630.0,5.0,1349.0,3.0,9.0
k3mm,E_2_1_F_2_1_B_2_2_D_2_2_B_1_1_D_1_1_A_2_1_C_2_1_G_2_1_F_1_1__lp1_n_1_f_lp2_n_2_f_lp3_p_1_f_lp4_n_1_f_lp5_n_1_f_lp6_n_1_f,3203205.0,1636.0,5.0,1351.0,3.0,9.0
k3mm,E_2_2_F_2_2_B_2_2_D_2_2_B_1_1_D_1_1_A_2_1_C_2_1_G_2_1_F_1_2__lp1_n_1_f_lp2_n_2_f_lp3_p_1_f_lp4_n_1_f_lp5_n_1_f_lp6_n_2_f,2549893.0,1891.0,8.0,1654.0,3.0,9.0
k3mm,E_2_2_F_2_1_B_2_2_D_2_2_B_1_1_D_1_1_A_2_1_C_2_1_G_2_1_F_1_2__lp1_n_1_f_lp2_n_2_f_lp3_p_1_f_lp4_n_1_f_lp5_n_1_f_lp6_n_2_f,2549893.0,1907.0,8.0,1668.0,3.0,9.0
k3mm,E_2_4_F_2_2_B_2_2_D_2_2_B_1_1_D_1_1_A_2_1_C_2_1_G_2_1_F_1_4__lp1_n_1_f_lp2_n_2_f_lp3_p_1_f_lp4_n_1_f_lp5_n_1_f_lp6_n_4_f,2222213.0,2566.0,14.0,2164.0,3.0,9.0
k3mm,E_2_4_F_2_1_B_2_2_D_2_2_B_1_1_D_1_1_A_2_1_C_2_1_G_2_1_F_1_4__lp1_n_1_f_lp2_n_2_f_lp3_p_1_f_lp4_n_1_f_lp5_n_1_f_lp6_n_4_f,2222213.0,2554.0,14.0,2179.0,3.0,9.0
k3mm,E_2_2_F_2_2_B_2_2_D_2_2_B_1_1_D_1_1_A_2_1_C_2_1_G_2_1_F_1_4__lp1_n_1_f_lp2_n_2_f_lp3_p_1_f_lp4_n_1_f_lp5_n_1_f_lp6_n_4_f,2222213.0,2257.0,8.0,1828.0,3.0,9.0
k3mm,E_2_1_F_2_2_B_2_1_D_2_1_B_1_2_D_1_2_A_2_2_C_2_2_G_2_2_F_1_2__lp1_n_1_f_lp2_n_1_f_lp3_n_2_f_lp4_n_1_n_lp5_n_2_n_lp6_p_2_n,2801925.0,2290.0,16.0,2255.0,26818.0,26818.0
k3mm,E_2_2_F_2_1_B_2_2_D_2_2_B_1_1_D_1_1_A_2_1_C_2_1_G_2_1_F_1_4__lp1_n_1_f_lp2_n_2_f_lp3_p_1_f_lp4_n_1_f_lp5_n_1_f_lp6_n_4_f,2222213.0,2352.0,11.0,2013.0,3.0,9.0
k3mm,E_2_8_F_2_2_B_2_2_D_2_2_B_1_1_D_1_1_A_2_1_C_2_1_G_2_1_F_1_8__lp1_n_1_f_lp2_n_2_f_lp3_p_1_f_lp4_n_1_f_lp5_n_1_f_lp6_n_8_f,2058373.0,3489.0,17.0,2710.0,3.0,9.0
k3mm,E_2_8_F_2_1_B_2_2_D_2_2_B_1_1_D_1_1_A_2_1_C_2_1_G_2_1_F_1_8__lp1_n_1_f_lp2_n_2_f_lp3_p_1_f_lp4_n_1_f_lp5_n_1_f_lp6_n_8_f,2058373.0,3293.0,14.0,2561.0,3.0,9.0
k3mm,E_2_2_F_2_2_B_2_2_D_2_2_B_1_1_D_1_1_A_2_1_C_2_1_G_2_1_F_1_8__lp1_n_1_f_lp2_n_2_f_lp3_p_1_f_lp4_n_1_f_lp5_n_1_f_lp6_n_8_f,2058373.0,2846.0,8.0,2045.0,3.0,9.0
k3mm,E_2_2_F_2_1_B_2_2_D_2_2_B_1_1_D_1_1_A_2_1_C_2_1_G_2_1_F_1_8__lp1_n_1_f_lp2_n_2_f_lp3_p_1_f_lp4_n_1_f_lp5_n_1_f_lp6_n_8_f,2058373.0,2887.0,11.0,2216.0,3.0,9.0
k3mm,E_2_2_F_2_2_B_2_2_D_2_2_B_1_1_D_1_1_A_2_1_C_2_1_G_2_2_F_1_1__lp1_n_1_f_lp2_n_2_f_lp3_p_1_f_lp4_n_1_f_lp5_n_2_f_lp6_n_1_f,3201157.0,1738.0,5.0,1466.0,3.0,9.0
k3mm,E_2_1_F_2_2_B_2_2_D_2_2_B_1_1_D_1_1_A_2_1_C_2_1_G_2_2_F_1_1__lp1_n_1_f_lp2_n_2_f_lp3_p_1_f_lp4_n_1_f_lp5_n_2_f_lp6_n_1_f,3201157.0,1765.0,5.0,1445.0,3.0,9.0
k3mm,E_2_2_F_2_2_B_2_2_D_2_2_B_1_1_D_1_1_A_2_1_C_2_1_G_2_2_F_1_2__lp1_n_1_f_lp2_n_2_f_lp3_p_1_f_lp4_n_1_f_lp5_n_2_f_lp6_n_2_f,2547845.0,2024.0,8.0,1774.0,3.0,9.0
k3mm,E_2_4_F_2_2_B_2_2_D_2_2_B_1_1_D_1_1_A_2_1_C_2_1_G_2_2_F_1_4__lp1_n_1_f_lp2_n_2_f_lp3_p_1_f_lp4_n_1_f_lp5_n_2_f_lp6_n_4_f,2220165.0,2795.0,14.0,2356.0,3.0,9.0
k3mm,E_2_2_F_2_2_B_2_2_D_2_2_B_1_1_D_1_1_A_2_1_C_2_1_G_2_2_F_1_4__lp1_n_1_f_lp2_n_2_f_lp3_p_1_f_lp4_n_1_f_lp5_n_2_f_lp6_n_4_f,2220165.0,2523.0,11.0,2226.0,3.0,9.0
k3mm,E_2_1_F_2_1_B_2_1_D_2_1_B_1_2_D_1_2_A_2_2_C_2_2_G_2_2_F_1_2__lp1_n_1_f_lp2_n_1_f_lp3_n_2_f_lp4_n_1_n_lp5_n_2_n_lp6_p_2_n,2801925.0,2260.0,16.0,2247.0,26818.0,26818.0
k3mm,E_2_8_F_2_2_B_2_2_D_2_2_B_1_1_D_1_1_A_2_1_C_2_1_G_2_2_F_1_8__lp1_n_1_f_lp2_n_2_f_lp3_p_1_f_lp4_n_1_f_lp5_n_2_f_lp6_n_8_f,2056325.0,3781.0,14.0,2903.0,3.0,9.0
k3mm,E_2_2_F_2_2_B_2_2_D_2_2_B_1_1_D_1_1_A_2_1_C_2_1_G_2_2_F_1_8__lp1_n_1_f_lp2_n_2_f_lp3_p_1_f_lp4_n_1_f_lp5_n_2_f_lp6_n_8_f,2056325.0,3296.0,11.0,2554.0,3.0,9.0
k3mm,E_2_2_F_2_2_B_2_2_D_2_2_B_1_1_D_1_1_A_2_1_C_2_1_G_2_1_F_1_1__lp1_n_1_f_lp2_n_2_f_lp3_p_1_f_lp4_n_1_f_lp5_n_1_f_lp6_p_1_f,1667077.0,1814.0,5.0,1579.0,3.0,9.0
k3mm,E_2_2_F_2_1_B_2_2_D_2_2_B_1_1_D_1_1_A_2_1_C_2_1_G_2_1_F_1_1__lp1_n_1_f_lp2_n_2_f_lp3_p_1_f_lp4_n_1_f_lp5_n_1_f_lp6_p_1_f,1667077.0,1845.0,5.0,1587.0,3.0,9.0
k3mm,E_2_1_F_2_2_B_2_2_D_2_2_B_1_1_D_1_1_A_2_1_C_2_1_G_2_1_F_1_1__lp1_n_1_f_lp2_n_2_f_lp3_p_1_f_lp4_n_1_f_lp5_n_1_f_lp6_p_1_f,1667077.0,1845.0,5.0,1583.0,3.0,9.0
k3mm,E_2_1_F_2_1_B_2_2_D_2_2_B_1_1_D_1_1_A_2_1_C_2_1_G_2_1_F_1_1__lp1_n_1_f_lp2_n_2_f_lp3_p_1_f_lp4_n_1_f_lp5_n_1_f_lp6_p_1_f,1667077.0,1851.0,5.0,1585.0,3.0,9.0
k3mm,E_2_2_F_2_2_B_2_2_D_2_2_B_1_1_D_1_1_A_2_1_C_2_1_G_2_1_F_1_1__lp1_n_1_f_lp2_n_2_f_lp3_p_1_f_lp4_n_1_n_lp5_n_1_n_lp6_p_1_n,1663109.0,1656.0,5.0,1380.0,3.0,9.0
k3mm,E_2_2_F_2_1_B_2_2_D_2_2_B_1_1_D_1_1_A_2_1_C_2_1_G_2_1_F_1_1__lp1_n_1_f_lp2_n_2_f_lp3_p_1_f_lp4_n_1_n_lp5_n_1_n_lp6_p_1_n,1663109.0,1668.0,5.0,1387.0,3.0,9.0
k3mm,E_2_1_F_2_2_B_2_2_D_2_2_B_1_1_D_1_1_A_2_1_C_2_1_G_2_1_F_1_1__lp1_n_1_f_lp2_n_2_f_lp3_p_1_f_lp4_n_1_n_lp5_n_1_n_lp6_p_1_n,1663109.0,1687.0,5.0,1378.0,3.0,9.0
k3mm,E_2_1_F_2_1_B_2_2_D_2_2_B_1_1_D_1_1_A_2_1_C_2_1_G_2_1_F_1_1__lp1_n_1_f_lp2_n_2_f_lp3_p_1_f_lp4_n_1_n_lp5_n_1_n_lp6_p_1_n,1663109.0,1674.0,5.0,1379.0,3.0,9.0
k3mm,E_2_4_F_2_2_B_2_1_D_2_1_B_1_2_D_1_2_A_2_2_C_2_2_G_2_2_F_1_4__lp1_n_1_f_lp2_n_1_f_lp3_n_2_f_lp4_n_1_f_lp5_n_2_f_lp6_p_4_f,2801797.0,2821.0,16.0,2758.0,26818.0,26818.0
k3mm,E_2_2_F_2_2_B_2_2_D_2_2_B_1_1_D_1_1_A_2_1_C_2_1_G_2_1_F_1_2__lp1_n_1_f_lp2_n_2_f_lp3_p_1_f_lp4_n_1_f_lp5_n_1_f_lp6_p_2_f,1923077.0,1884.0,5.0,1547.0,3.0,9.0
k3mm,E_2_2_F_2_1_B_2_2_D_2_2_B_1_1_D_1_1_A_2_1_C_2_1_G_2_1_F_1_2__lp1_n_1_f_lp2_n_2_f_lp3_p_1_f_lp4_n_1_f_lp5_n_1_f_lp6_p_2_f,1923077.0,1900.0,5.0,1561.0,3.0,9.0
k3mm,E_2_2_F_2_2_B_2_2_D_2_2_B_1_1_D_1_1_A_2_1_C_2_1_G_2_1_F_1_2__lp1_n_1_f_lp2_n_2_f_lp3_p_1_f_lp4_n_1_n_lp5_n_1_n_lp6_p_2_n,1923205.0,1846.0,5.0,1555.0,3.0,9.0
k3mm,E_2_2_F_2_1_B_2_2_D_2_2_B_1_1_D_1_1_A_2_1_C_2_1_G_2_1_F_1_2__lp1_n_1_f_lp2_n_2_f_lp3_p_1_f_lp4_n_1_n_lp5_n_1_n_lp6_p_2_n,1923205.0,1844.0,5.0,1568.0,3.0,9.0
k3mm,E_2_4_F_2_2_B_2_2_D_2_2_B_1_1_D_1_1_A_2_1_C_2_1_G_2_1_F_1_4__lp1_n_1_f_lp2_n_2_f_lp3_p_1_f_lp4_n_1_f_lp5_n_1_f_lp6_p_4_f,1923077.0,2304.0,5.0,1802.0,3.0,9.0
k3mm,E_2_4_F_2_1_B_2_2_D_2_2_B_1_1_D_1_1_A_2_1_C_2_1_G_2_1_F_1_4__lp1_n_1_f_lp2_n_2_f_lp3_p_1_f_lp4_n_1_f_lp5_n_1_f_lp6_p_4_f,1923077.0,2292.0,5.0,1817.0,3.0,9.0
k3mm,E_2_2_F_2_2_B_2_2_D_2_2_B_1_1_D_1_1_A_2_1_C_2_1_G_2_1_F_1_4__lp1_n_1_f_lp2_n_2_f_lp3_p_1_f_lp4_n_1_f_lp5_n_1_f_lp6_p_4_f,1923077.0,2209.0,5.0,1759.0,3.0,9.0
k3mm,E_2_2_F_2_1_B_2_2_D_2_2_B_1_1_D_1_1_A_2_1_C_2_1_G_2_1_F_1_4__lp1_n_1_f_lp2_n_2_f_lp3_p_1_f_lp4_n_1_f_lp5_n_1_f_lp6_p_4_f,1923077.0,2197.0,5.0,1774.0,3.0,9.0
k3mm,E_2_4_F_2_2_B_2_2_D_2_2_B_1_1_D_1_1_A_2_1_C_2_1_G_2_1_F_1_4__lp1_n_1_f_lp2_n_2_f_lp3_p_1_f_lp4_n_1_n_lp5_n_1_n_lp6_p_4_n,1923205.0,2266.0,5.0,1810.0,3.0,9.0
k3mm,E_2_4_F_2_1_B_2_2_D_2_2_B_1_1_D_1_1_A_2_1_C_2_1_G_2_1_F_1_4__lp1_n_1_f_lp2_n_2_f_lp3_p_1_f_lp4_n_1_n_lp5_n_1_n_lp6_p_4_n,1923205.0,2237.0,5.0,1824.0,3.0,9.0
k3mm,E_2_4_F_2_1_B_2_1_D_2_1_B_1_2_D_1_2_A_2_2_C_2_2_G_2_2_F_1_4__lp1_n_1_f_lp2_n_1_f_lp3_n_2_f_lp4_n_1_f_lp5_n_2_f_lp6_p_4_f,2801797.0,2753.0,16.0,2742.0,26818.0,26818.0
k3mm,E_2_2_F_2_2_B_2_2_D_2_2_B_1_1_D_1_1_A_2_1_C_2_1_G_2_1_F_1_4__lp1_n_1_f_lp2_n_2_f_lp3_p_1_f_lp4_n_1_n_lp5_n_1_n_lp6_p_4_n,1923205.0,2171.0,5.0,1767.0,3.0,9.0
k3mm,E_2_2_F_2_1_B_2_2_D_2_2_B_1_1_D_1_1_A_2_1_C_2_1_G_2_1_F_1_4__lp1_n_1_f_lp2_n_2_f_lp3_p_1_f_lp4_n_1_n_lp5_n_1_n_lp6_p_4_n,1923205.0,2142.0,5.0,1781.0,3.0,9.0
